STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-05,MONTANA,WEST,0,0,0,43,26,34.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-05,MONTANA,WEST,0,0,0,56,19,37.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-05,MONTANA,WEST,0,0,0,50,28,39
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-05,MONTANA,WEST,0,0,0,44,32,38
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-06,MONTANA,WEST,0,0,0,44,26,35
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-06,MONTANA,WEST,0,0,0,48,19,33.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-06,MONTANA,WEST,0,0,0,39,26,32.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-06,MONTANA,WEST,0,0,0,46,22,34
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-06,MONTANA,WEST,0,0,0,49,34,41.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-06,MONTANA,WEST,0.1,0,0,36,29,32.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-07,MONTANA,WEST,0,0,0,41,23,32
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-07,MONTANA,WEST,0,0,0,47,24,35.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-07,MONTANA,WEST,0,0,0,39,23,31
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-07,MONTANA,WEST,0,0,0,52,24,38
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-07,MONTANA,WEST,0,0,0,45,25,35
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-07,MONTANA,WEST,0.1,3.5,4,41,30,35.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-08,MONTANA,WEST,0,0,0,34,10,22
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-08,MONTANA,WEST,0,0,0,35,18,26.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-08,MONTANA,WEST,0,0,0,29,14,21.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-08,MONTANA,WEST,0,0,0,33,15,24
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-08,MONTANA,WEST,0,0,0,40,12,26
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-08,MONTANA,WEST,0,3,1,33,21,27
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-09,MONTANA,WEST,0,0,0,25,10,17.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-09,MONTANA,WEST,0,0,0,33,10,21.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-09,MONTANA,WEST,0,0,0,48,20,34
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-09,MONTANA,WEST,0,0,0,24,12,18
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-09,MONTANA,WEST,0,0,0,23,19,21
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-09,MONTANA,WEST,0.4,3,4,30,17,23.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-10,MONTANA,WEST,0,0,0,52,18,35
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-10,MONTANA,WEST,0,0,0,32,14,23
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-10,MONTANA,WEST,0,0,0,44,20,32
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-10,MONTANA,WEST,0,0,0,33,16,24.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-10,MONTANA,WEST,0,0,0,39,23,31
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-10,MONTANA,WEST,0.1,0,3,34,29,31.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-11,MONTANA,WEST,0,0,0,48,29,38.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-11,MONTANA,WEST,0,0,0,48,18,33
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-11,MONTANA,WEST,0,0,0,44,25,34.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-11,MONTANA,WEST,0,0,0,54,13,33.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-11,MONTANA,WEST,0,0,0,48,23,35.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-11,MONTANA,WEST,0,0,3,36,30,33
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-12,MONTANA,WEST,0,0,0,47,26,36.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-12,MONTANA,WEST,0,0,0,45,10,27.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-12,MONTANA,WEST,0,0,0,41,26,33.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-12,MONTANA,WEST,0,0,0,35,13,24
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-12,MONTANA,WEST,0,0,0,44,27,35.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-12,MONTANA,WEST,0,0,3,36,25,30.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-13,MONTANA,WEST,0,0,0,56,26,41
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-13,MONTANA,WEST,0,0,0,43,10,26.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-13,MONTANA,WEST,0,0,0,37,9,23
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-13,MONTANA,WEST,0,0,0,34,9,21.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-13,MONTANA,WEST,0,0,0,50,21,35.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-13,MONTANA,WEST,0,0,3,27,23,25
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-14,MONTANA,WEST,0,0,0,61,25,43
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-14,MONTANA,WEST,0,0,0,48,10,29
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-14,MONTANA,WEST,0,0,0,36,5,20.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-14,MONTANA,WEST,0,0,0,39,8,23.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-14,MONTANA,WEST,0,0,0,49,21,35
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-14,MONTANA,WEST,0,0,3,25,19,22
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-15,MONTANA,WEST,0,0,0,54,21,37.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-15,MONTANA,WEST,0,0,0,45,8,26.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-15,MONTANA,WEST,0,0,0,27,4,15.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-15,MONTANA,WEST,0,0,0,36,11,23.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-15,MONTANA,WEST,0,0,0,45,19,32
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-15,MONTANA,WEST,0,0,3,22,14,18
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-16,MONTANA,WEST,0,0,0,38,13,25.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-16,MONTANA,WEST,0,0,0,39,10,24.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-16,MONTANA,WEST,0,0,0,40,5,22.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-16,MONTANA,WEST,0,0,0,31,12,21.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-16,MONTANA,WEST,0,0,0,38,16,27
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-16,MONTANA,WEST,0,0,3,17,11,14
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-17,MONTANA,WEST,0,0,0,34,14,24
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-17,MONTANA,WEST,0,0,0,28,19,23.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-17,MONTANA,WEST,0.1,0,0,33,11,22
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-17,MONTANA,WEST,0,0,0,22,18,20
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-17,MONTANA,WEST,0,0,0,38,19,28.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-17,MONTANA,WEST,0,0,3,24,15,19.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-18,MONTANA,WEST,0.1,2,1,18,7,12.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-18,MONTANA,WEST,0.1,1,1,23,12,17.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-18,MONTANA,WEST,0,0,0,39,17,28
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-18,MONTANA,WEST,0.1,2,2,19,7,13
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-18,MONTANA,WEST,0.2,3.1,3,19,10,14.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-18,MONTANA,WEST,0.4,3,6,28,21,24.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-19,MONTANA,WEST,0,0.6,1,33,6,19.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-19,MONTANA,WEST,0,0.7,1,15,-3,6
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-19,MONTANA,WEST,0,0,0,43,32,37.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-19,MONTANA,WEST,0,0,2,10,-1,4.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-19,MONTANA,WEST,0,0,3,18,9,13.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-19,MONTANA,WEST,0.1,1,7,33,22,27.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-20,MONTANA,WEST,0,0,1,33,-3,15
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-20,MONTANA,WEST,0.3,0,0,35,23,29
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-20,MONTANA,WEST,0,0,2,16,0,8
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-20,MONTANA,WEST,0,0,2,42,18,30
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-20,MONTANA,WEST,0.1,0,5,38,27,32.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-21,MONTANA,WEST,0.4,6.5,5,35,23,29
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-21,MONTANA,WEST,0,0,1,39,19,29
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-21,MONTANA,WEST,0,0,0,29,10,19.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-21,MONTANA,WEST,0.1,1,3,22,6,14
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-21,MONTANA,WEST,0.3,3.1,5,37,27,32
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-21,MONTANA,WEST,0.2,3.5,9,33,26,29.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-22,MONTANA,WEST,0,0,4,33,23,28
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-22,MONTANA,WEST,0.2,2,3,28,13,20.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-22,MONTANA,WEST,0,0,0,31,21,26
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-22,MONTANA,WEST,0.1,1,4,26,5,15.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-22,MONTANA,WEST,0.1,1.4,6,27,8,17.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-22,MONTANA,WEST,0,0,9,32,21,26.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-23,MONTANA,WEST,0,0,2,28,18,23
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-23,MONTANA,WEST,0,0,2,30,10,20
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-23,MONTANA,WEST,0.2,0,0,30,7,18.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-23,MONTANA,WEST,0,0,4,34,-1,16.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-23,MONTANA,WEST,0,0,4,30,27,28.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-23,MONTANA,WEST,0.4,5,14,31,24,27.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-24,MONTANA,WEST,0.1,3,5,30,6,18
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-24,MONTANA,WEST,0,0.4,2,36,-16,10
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-24,MONTANA,WEST,0,0,0,34,9,21.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-24,MONTANA,WEST,0,0,4,30,-11,9.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-24,MONTANA,WEST,0.2,2.8,6,29,0,14.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-24,MONTANA,WEST,0,0,12,33,22,27.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-25,MONTANA,WEST,0,0.6,5,31,3,17
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-25,MONTANA,WEST,0,0,2,32,-17,7.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-25,MONTANA,WEST,0,0,0,38,10,24
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-25,MONTANA,WEST,0,0,4,31,-13,9
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-25,MONTANA,WEST,0,0,5,25,0,12.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-25,MONTANA,WEST,0.1,1,13,32,22,27
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-26,MONTANA,WEST,0,0,2,38,27,32.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-26,MONTANA,WEST,0,0,2,37,22,29.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-26,MONTANA,WEST,0,0,0,48,28,38
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-26,MONTANA,WEST,0,0,3,37,18,27.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-26,MONTANA,WEST,0,0,0,35,20,27.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-26,MONTANA,WEST,0,0,12,35,28,31.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-27,MONTANA,WEST,0,0,0,49,34,41.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-27,MONTANA,WEST,0,0,0,43,25,34
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-27,MONTANA,WEST,0.3,0,0,50,16,33
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-27,MONTANA,WEST,0,0,1,46,35,40.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-27,MONTANA,WEST,0,0,5,45,28,36.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-27,MONTANA,WEST,0,0,11,35,28,31.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-28,MONTANA,WEST,0.3,3,2,45,12,28.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-28,MONTANA,WEST,0,0,0,48,23,35.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-28,MONTANA,WEST,0,0,0,28,-1,13.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-28,MONTANA,WEST,0,0,0,45,24,34.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-28,MONTANA,WEST,0,0,5,42,19,30.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-28,MONTANA,WEST,0.1,1,10,44,19,31.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-29,MONTANA,WEST,0,0.6,2,26,6,16
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-29,MONTANA,WEST,0,0,0,28,10,19
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-29,MONTANA,WEST,0,0,0,26,0,13
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-29,MONTANA,WEST,0,0,0,27,4,15.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-29,MONTANA,WEST,0,0,4,26,7,16.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-29,MONTANA,WEST,0,0,10,26,13,19.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-30,MONTANA,WEST,0,0,2,31,4,17.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-30,MONTANA,WEST,0,0,0,17,-1,8
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-30,MONTANA,WEST,0,0,0,39,1,20
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-30,MONTANA,WEST,0,0,0,17,1,9
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-30,MONTANA,WEST,0,0,4,26,8,17
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-30,MONTANA,WEST,0,0,10,20,7,13.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-01-31,MONTANA,WEST,0,0,0,40,28,34
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-01-31,MONTANA,WEST,0,0,0,36,1,18.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-01-31,MONTANA,WEST,0,0,0,46,10,28
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-01-31,MONTANA,WEST,0,0,0,28,3,15.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-01-31,MONTANA,WEST,0,0,4,35,25,30
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-01-31,MONTANA,WEST,0,0,10,26,10,18
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-01,MONTANA,WEST,0,0,0,53,36,44.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-01,MONTANA,WEST,0,0,0,50,31,40.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-01,MONTANA,WEST,0,0,0.1,49,28,38.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-01,MONTANA,WEST,0,0,0,47,23,35
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-01,MONTANA,WEST,0,0,3,48,35,41.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-01,MONTANA,WEST,0,0,9,33,21,27
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-02,MONTANA,WEST,0,0,0,51,39,45
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-02,MONTANA,WEST,0,0,0,57,32,44.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-02,MONTANA,WEST,0,0,0.1,47,-9,19
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-02,MONTANA,WEST,0,0,0,50,19,34.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-02,MONTANA,WEST,0,0,1,47,35,41
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-02,MONTANA,WEST,0.2,0,7,45,28,36.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-03,MONTANA,WEST,0.1,1.5,1,49,-9,20
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-03,MONTANA,WEST,0,0.2,0,56,3,29.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-03,MONTANA,WEST,0.2,0,0.1,-8,-16,-12
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-03,MONTANA,WEST,0.1,2,2,39,-5,17
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-03,MONTANA,WEST,0.1,1.3,1,51,-6,22.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-03,MONTANA,WEST,0,0,6,46,9,27.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-04,MONTANA,WEST,0.2,3.5,4,-9,-16,-12.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-04,MONTANA,WEST,0.2,1.8,2,3,-10,-3.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-04,MONTANA,WEST,0,0,0.1,-12,-17,-14.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-04,MONTANA,WEST,0.3,6,8,-5,-13,-9
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-04,MONTANA,WEST,0.3,3.6,5,-4,-13,-8.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-04,MONTANA,WEST,0.2,3,6,9,-3,3
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-05,MONTANA,WEST,0.1,1,4,-10,-24,-17
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-05,MONTANA,WEST,0,0,2,-2,-11,-6.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-05,MONTANA,WEST,0,0,0.1,-5,-13,-9
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-05,MONTANA,WEST,0,0,8,-8,-11,-9.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-05,MONTANA,WEST,0,0,5,-6,-13,-9.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-05,MONTANA,WEST,0,1,6,3,-3,0
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-06,MONTANA,WEST,0,0.5,4,-5,-13,-9
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-06,MONTANA,WEST,0.1,1.2,3,0,-15,-7.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-06,MONTANA,WEST,0,0,0.1,-3,-15,-9
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-06,MONTANA,WEST,0.1,1,9,-5,-14,-9.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-06,MONTANA,WEST,0.1,1.3,6,-7,-9,-8
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-06,MONTANA,WEST,0,0,6,12,1,6.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-07,MONTANA,WEST,0,0.1,4,-3,-17,-10
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2019-02-07,MONTANA,WEST,0,0,3,-1,-32,-16.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2019-02-07,MONTANA,WEST,0,0,0.1,19,-17,1
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2019-02-07,MONTANA,WEST,0,0,9,-5,-37,-21
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2019-02-07,MONTANA,WEST,0,0,6,-5,-29,-17
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2019-02-07,MONTANA,WEST,0,0,6,13,-4,4.5
USC00241342,"BYNUM 4 SSE, MT US",47.9262,-112.2919,1231.1,2019-02-08,MONTANA,WEST,0,0,4,15,-12,1.5
